country,city,geo_type,date,driving_waze
Argentina,Buenos Aires,city,2020-08-02,-65.0
Argentina,Buenos Aires,city,2020-08-03,-38.0
Argentina,Buenos Aires,city,2020-08-04,-41.0
Argentina,Buenos Aires,city,2020-08-05,-41.0
Argentina,Buenos Aires,city,2020-08-06,-43.0
Argentina,Buenos Aires,city,2020-08-07,-42.0
Argentina,Buenos Aires,city,2020-08-08,-49.0
Argentina,Buenos Aires,city,2020-08-09,-64.0
Argentina,Buenos Aires,city,2020-08-10,-39.0
Argentina,Buenos Aires,city,2020-08-11,-37.0
Argentina,Buenos Aires,city,2020-08-12,-38.0
Argentina,Buenos Aires,city,2020-08-13,-37.0
Argentina,Buenos Aires,city,2020-08-14,-37.0
Argentina,Buenos Aires,city,2020-08-15,-42.0
Argentina,Buenos Aires,city,2020-08-16,-56.99999999999999
Argentina,Buenos Aires,city,2020-08-17,-62.0
Argentina,Buenos Aires,city,2020-08-18,-37.0
Argentina,Buenos Aires,city,2020-08-19,-37.0
Argentina,Buenos Aires,city,2020-08-20,-38.0
Argentina,Buenos Aires,city,2020-08-21,-54.0
Argentina,Buenos Aires,city,2020-08-22,-49.0
Argentina,Buenos Aires,city,2020-08-23,-59.0
Argentina,Buenos Aires,city,2020-08-24,-37.0
Argentina,Buenos Aires,city,2020-08-25,-38.0
Argentina,Buenos Aires,city,2020-08-26,-41.0
Argentina,Buenos Aires,city,2020-08-27,-39.0
Argentina,Buenos Aires,city,2020-08-28,-44.0
Argentina,Buenos Aires,city,2020-08-29,-50.0
Argentina,Buenos Aires,city,2020-08-30,-57.99999999999999
Argentina,Buenos Aires,city,2020-08-31,-36.0
Argentina,Buenos Aires,city,2020-09-01,-36.0
Argentina,Buenos Aires,city,2020-09-02,-38.0
Argentina,Buenos Aires,city,2020-09-03,-38.0
Argentina,Buenos Aires,city,2020-09-04,-32.0
Argentina,Buenos Aires,city,2020-09-05,-39.0
Argentina,Buenos Aires,city,2020-09-06,-52.0
Argentina,Buenos Aires,city,2020-09-07,-31.0
Argentina,Buenos Aires,city,2020-09-08,-36.0
Argentina,Buenos Aires,city,2020-09-09,-41.0
Argentina,Buenos Aires,city,2020-09-10,-35.0
Argentina,Buenos Aires,city,2020-09-11,-33.0
Argentina,Buenos Aires,city,2020-09-12,-37.0
Argentina,Buenos Aires,city,2020-09-13,-52.0
Argentina,Buenos Aires,city,2020-09-14,-32.0
Argentina,Buenos Aires,city,2020-09-15,-34.0
Argentina,Buenos Aires,city,2020-09-16,-33.0
Argentina,Buenos Aires,city,2020-09-17,-33.0
Argentina,Buenos Aires,city,2020-09-18,-30.0
Argentina,Buenos Aires,city,2020-09-19,-34.0
Argentina,Buenos Aires,city,2020-09-20,-47.0
Argentina,Buenos Aires,city,2020-09-21,-30.0
Argentina,Buenos Aires,city,2020-09-22,-32.0
Argentina,Buenos Aires,city,2020-09-23,-32.0
Argentina,Buenos Aires,city,2020-09-24,-32.0
Argentina,Buenos Aires,city,2020-09-25,-28.000000000000004
Argentina,Buenos Aires,city,2020-09-26,-39.0
Argentina,Buenos Aires,city,2020-09-27,-51.0
Argentina,Buenos Aires,city,2020-09-28,-31.0
Argentina,Buenos Aires,city,2020-09-29,-31.0
Argentina,Buenos Aires,city,2020-09-30,-30.0
Argentina,Buenos Aires,city,2020-10-01,-45.0
Argentina,Buenos Aires,city,2020-10-02,-20.0
Argentina,Buenos Aires,city,2020-10-03,-28.999999999999996
Argentina,Buenos Aires,city,2020-10-04,-45.0
Argentina,Buenos Aires,city,2020-10-05,-27.0
Argentina,Buenos Aires,city,2020-10-06,-27.0
Argentina,Buenos Aires,city,2020-10-07,-22.0
Argentina,Buenos Aires,city,2020-10-08,-25.0
Argentina,Buenos Aires,city,2020-10-09,-23.0
Argentina,Buenos Aires,city,2020-10-10,-26.0
Argentina,Buenos Aires,city,2020-10-11,-42.0
Argentina,Buenos Aires,city,2020-10-12,-45.0
Argentina,Buenos Aires,city,2020-10-13,-24.0
Argentina,Buenos Aires,city,2020-10-14,-30.0
Argentina,Buenos Aires,city,2020-10-15,-24.0
Argentina,Buenos Aires,city,2020-10-16,-21.0
Argentina,Buenos Aires,city,2020-10-17,-21.0
Argentina,Buenos Aires,city,2020-10-18,-28.999999999999996
Argentina,Buenos Aires,city,2020-10-19,-21.0
Argentina,Buenos Aires,city,2020-10-20,-28.000000000000004
Argentina,Buenos Aires,city,2020-10-21,-27.0
Argentina,Buenos Aires,city,2020-10-22,-28.000000000000004
Argentina,Buenos Aires,city,2020-10-23,-23.0
Argentina,Buenos Aires,city,2020-10-24,-30.0
Argentina,Buenos Aires,city,2020-10-25,-40.0
Argentina,Buenos Aires,city,2020-10-26,-25.0
Argentina,Buenos Aires,city,2020-10-27,-27.0
Argentina,Buenos Aires,city,2020-10-28,-28.000000000000004
Argentina,Buenos Aires,city,2020-10-29,-23.0
Argentina,Buenos Aires,city,2020-10-30,-16.0
Argentina,Buenos Aires,city,2020-10-31,-19.0
Argentina,Buenos Aires,city,2020-11-01,-30.0
Argentina,Buenos Aires,city,2020-11-02,-14.000000000000002
Argentina,Buenos Aires,city,2020-11-03,-23.0
Argentina,Buenos Aires,city,2020-11-04,-22.0
Argentina,Buenos Aires,city,2020-11-05,-21.0
Argentina,Buenos Aires,city,2020-11-06,-17.0
Argentina,Buenos Aires,city,2020-11-07,-26.0
Argentina,Buenos Aires,city,2020-11-08,-25.0
Argentina,Buenos Aires,city,2020-11-09,-13.0
Argentina,Buenos Aires,city,2020-11-10,-17.0
Argentina,Buenos Aires,city,2020-11-11,-18.0
Argentina,Buenos Aires,city,2020-11-12,-19.0
Argentina,Buenos Aires,city,2020-11-13,-18.0
Argentina,Buenos Aires,city,2020-11-14,-18.0
Argentina,Buenos Aires,city,2020-11-15,-27.0
Argentina,Buenos Aires,city,2020-11-16,-9.0
Argentina,Buenos Aires,city,2020-11-17,-16.0
Argentina,Buenos Aires,city,2020-11-18,-21.0
Argentina,Buenos Aires,city,2020-11-19,-16.0
Argentina,Buenos Aires,city,2020-11-20,-13.0
Argentina,Buenos Aires,city,2020-11-21,-16.0
Argentina,Buenos Aires,city,2020-11-22,-25.0
Argentina,Buenos Aires,city,2020-11-23,-26.0
Argentina,Buenos Aires,city,2020-11-24,-3.0
Argentina,Buenos Aires,city,2020-11-25,-19.0
Argentina,Buenos Aires,city,2020-11-26,-15.0
Argentina,Buenos Aires,city,2020-11-27,-14.000000000000002
Argentina,Buenos Aires,city,2020-11-28,-17.0
Argentina,Buenos Aires,city,2020-11-29,-24.0
Argentina,Buenos Aires,city,2020-11-30,-8.0
Argentina,Buenos Aires,city,2020-12-01,-10.0
Argentina,Buenos Aires,city,2020-12-02,-13.0
Argentina,Buenos Aires,city,2020-12-03,-6.0
Argentina,Buenos Aires,city,2020-12-04,-1.0
Argentina,Buenos Aires,city,2020-12-05,-2.0
Argentina,Buenos Aires,city,2020-12-06,-23.0
Argentina,Buenos Aires,city,2020-12-07,-28.000000000000004
Argentina,Buenos Aires,city,2020-12-08,-16.0
Argentina,Buenos Aires,city,2020-12-09,12.0
Argentina,Buenos Aires,city,2020-12-10,0.0
Argentina,Buenos Aires,city,2020-12-11,-5.0
Argentina,Buenos Aires,city,2020-12-12,-6.0
Argentina,Buenos Aires,city,2020-12-13,-11.0
Argentina,Buenos Aires,city,2020-12-14,6.0
Argentina,Buenos Aires,city,2020-12-15,2.0
Argentina,Buenos Aires,city,2020-12-16,1.0
Argentina,Buenos Aires,city,2020-12-17,1.0
Argentina,Buenos Aires,city,2020-12-18,5.0
Argentina,Buenos Aires,city,2020-12-19,5.0
Argentina,Buenos Aires,city,2020-12-20,-8.0
Argentina,Buenos Aires,city,2020-12-21,17.0
Argentina,Buenos Aires,city,2020-12-22,14.000000000000002
Argentina,Buenos Aires,city,2020-12-23,12.0
Argentina,Buenos Aires,city,2020-12-24,-28.000000000000004
Argentina,Buenos Aires,city,2020-12-25,-49.0
Argentina,Buenos Aires,city,2020-12-26,-31.0
Argentina,Buenos Aires,city,2020-12-27,-17.0
Argentina,Buenos Aires,city,2020-12-28,2.0
Argentina,Buenos Aires,city,2020-12-29,-5.0
Argentina,Buenos Aires,city,2020-12-30,-6.0
Argentina,Buenos Aires,city,2020-12-31,-37.0
Argentina,Buenos Aires,city,2021-01-01,-53.0
Argentina,Buenos Aires,city,2021-01-02,-31.0
Argentina,Buenos Aires,city,2021-01-03,-23.0
Argentina,Buenos Aires,city,2021-01-04,2.0
Argentina,Buenos Aires,city,2021-01-05,-18.0
Argentina,Buenos Aires,city,2021-01-06,-20.0
Argentina,Buenos Aires,city,2021-01-07,-18.0
Argentina,Buenos Aires,city,2021-01-08,-15.0
Argentina,Buenos Aires,city,2021-01-09,-24.0
Argentina,Buenos Aires,city,2021-01-10,-26.0
Argentina,Buenos Aires,city,2021-01-11,-3.0
Argentina,Buenos Aires,city,2021-01-12,-18.0
Argentina,Buenos Aires,city,2021-01-13,-18.0
Argentina,Buenos Aires,city,2021-01-14,-16.0
Argentina,Buenos Aires,city,2021-01-15,-15.0
Argentina,Buenos Aires,city,2021-01-16,-16.0
Argentina,Buenos Aires,city,2021-01-17,-24.0
Argentina,Buenos Aires,city,2021-01-18,-4.0
Argentina,Buenos Aires,city,2021-01-19,-15.0
Argentina,Buenos Aires,city,2021-01-20,-16.0
Argentina,Buenos Aires,city,2021-01-21,-17.0
Argentina,Buenos Aires,city,2021-01-22,-18.0
Argentina,Buenos Aires,city,2021-01-23,-19.0
Argentina,Buenos Aires,city,2021-01-24,-21.0
Argentina,Buenos Aires,city,2021-01-25,8.0
Argentina,Buenos Aires,city,2021-01-26,-13.0
Argentina,Buenos Aires,city,2021-01-27,-16.0
Argentina,Buenos Aires,city,2021-01-28,-15.0
Argentina,Buenos Aires,city,2021-01-29,-12.0
Argentina,Buenos Aires,city,2021-01-30,-8.0
Argentina,Buenos Aires,city,2021-01-31,-14.000000000000002
Argentina,Buenos Aires,city,2021-02-01,-2.0
Argentina,Buenos Aires,city,2021-02-02,-15.0
Argentina,Buenos Aires,city,2021-02-03,-13.0
Argentina,Buenos Aires,city,2021-02-04,-12.0
Argentina,Buenos Aires,city,2021-02-05,-13.0
Argentina,Buenos Aires,city,2021-02-06,-12.0
Argentina,Buenos Aires,city,2021-02-07,-10.0
Argentina,Buenos Aires,city,2021-02-08,13.0
Argentina,Buenos Aires,city,2021-02-09,-9.0
Argentina,Buenos Aires,city,2021-02-10,-8.0
Argentina,Buenos Aires,city,2021-02-11,-7.000000000000001
Argentina,Buenos Aires,city,2021-02-12,-11.0
Argentina,Buenos Aires,city,2021-02-13,-6.0
Argentina,Buenos Aires,city,2021-02-14,-23.0
Argentina,Buenos Aires,city,2021-02-15,-28.000000000000004
Argentina,Buenos Aires,city,2021-02-16,-15.0
Argentina,Buenos Aires,city,2021-02-17,5.0
Argentina,Buenos Aires,city,2021-02-18,-10.0
Argentina,Buenos Aires,city,2021-02-19,-11.0
Argentina,Buenos Aires,city,2021-02-20,-8.0
Argentina,Buenos Aires,city,2021-02-21,-6.0
Argentina,Buenos Aires,city,2021-02-22,14.000000000000002
Argentina,Buenos Aires,city,2021-02-23,-10.0
Argentina,Buenos Aires,city,2021-02-24,-9.0
Argentina,Buenos Aires,city,2021-02-25,-3.0
Argentina,Buenos Aires,city,2021-02-26,-5.0
Argentina,Buenos Aires,city,2021-02-27,-6.0
Argentina,Buenos Aires,city,2021-02-28,-1.0
Argentina,Buenos Aires,city,2021-03-01,20.0
Argentina,Buenos Aires,city,2021-03-02,-8.0
Argentina,Buenos Aires,city,2021-03-03,-3.0
Argentina,Buenos Aires,city,2021-03-04,-2.0
Argentina,Buenos Aires,city,2021-03-05,-4.0
Argentina,Buenos Aires,city,2021-03-06,-5.0
Argentina,Buenos Aires,city,2021-03-07,-3.0
Argentina,Buenos Aires,city,2021-03-08,21.0
Argentina,Buenos Aires,city,2021-03-09,-2.0
Argentina,Buenos Aires,city,2021-03-10,-3.0
Argentina,Buenos Aires,city,2021-03-11,-4.0
Argentina,Buenos Aires,city,2021-03-12,-3.0
Argentina,Buenos Aires,city,2021-03-13,-1.0
Argentina,Total,country,2020-03-01,-11.0
Argentina,Total,country,2020-03-02,-11.0
Argentina,Total,country,2020-03-03,-21.0
Argentina,Total,country,2020-03-04,-5.0
Argentina,Total,country,2020-03-05,-10.0
Argentina,Total,country,2020-03-06,-18.0
Argentina,Total,country,2020-03-07,-31.0
Argentina,Total,country,2020-03-08,-16.0
Argentina,Total,country,2020-03-09,-11.0
Argentina,Total,country,2020-03-10,-21.0
Argentina,Total,country,2020-03-11,-4.0
Argentina,Total,country,2020-03-12,-14.000000000000002
Argentina,Total,country,2020-03-13,-26.0
Argentina,Total,country,2020-03-14,-50.0
Argentina,Total,country,2020-03-15,-46.0
Argentina,Total,country,2020-03-16,-37.0
Argentina,Total,country,2020-03-17,-46.0
Argentina,Total,country,2020-03-18,-40.0
Argentina,Total,country,2020-03-19,-41.0
Argentina,Total,country,2020-03-20,-78.0
Argentina,Total,country,2020-03-21,-94.0
Argentina,Total,country,2020-03-22,-96.0
Argentina,Total,country,2020-03-23,-95.0
Argentina,Total,country,2020-03-24,-95.0
Argentina,Total,country,2020-03-25,-89.0
Argentina,Total,country,2020-03-26,-90.0
Argentina,Total,country,2020-03-27,-91.0
Argentina,Total,country,2020-03-28,-96.0
Argentina,Total,country,2020-03-29,-96.0
Argentina,Total,country,2020-03-30,-92.0
Argentina,Total,country,2020-03-31,-94.0
Argentina,Total,country,2020-04-01,-88.0
Argentina,Total,country,2020-04-02,-89.0
Argentina,Total,country,2020-04-03,-91.0
Argentina,Total,country,2020-04-04,-95.0
Argentina,Total,country,2020-04-05,-96.0
Argentina,Total,country,2020-04-06,-90.0
Argentina,Total,country,2020-04-07,-89.0
Argentina,Total,country,2020-04-08,-85.0
Argentina,Total,country,2020-04-09,-89.0
Argentina,Total,country,2020-04-10,-94.0
Argentina,Total,country,2020-04-11,-95.0
Argentina,Total,country,2020-04-12,-95.0
Argentina,Total,country,2020-04-13,-87.0
Argentina,Total,country,2020-04-14,-85.0
Argentina,Total,country,2020-04-15,-81.0
Argentina,Total,country,2020-04-16,-83.0
Argentina,Total,country,2020-04-17,-85.0
Argentina,Total,country,2020-04-18,-92.0
Argentina,Total,country,2020-04-19,-93.0
Argentina,Total,country,2020-04-20,-83.0
Argentina,Total,country,2020-04-21,-82.0
Argentina,Total,country,2020-04-22,-79.0
Argentina,Total,country,2020-04-23,-80.0
Argentina,Total,country,2020-04-24,-83.0
Argentina,Total,country,2020-04-25,-92.0
Argentina,Total,country,2020-04-26,-93.0
Argentina,Total,country,2020-04-27,-82.0
Argentina,Total,country,2020-04-28,-82.0
Argentina,Total,country,2020-04-29,-74.0
Argentina,Total,country,2020-04-30,-74.0
Argentina,Total,country,2020-05-01,-90.0
Argentina,Total,country,2020-05-02,-90.0
Argentina,Total,country,2020-05-03,-91.0
Argentina,Total,country,2020-05-04,-79.0
Argentina,Total,country,2020-05-05,-78.0
Argentina,Total,country,2020-05-06,-71.0
Argentina,Total,country,2020-05-07,-74.0
Argentina,Total,country,2020-05-08,-77.0
Argentina,Total,country,2020-05-09,-87.0
Argentina,Total,country,2020-05-10,-89.0
Argentina,Total,country,2020-05-11,-76.0
Argentina,Total,country,2020-05-12,-74.0
Argentina,Total,country,2020-05-13,-68.0
Argentina,Total,country,2020-05-14,-70.0
Argentina,Total,country,2020-05-15,-74.0
Argentina,Total,country,2020-05-16,-86.0
Argentina,Total,country,2020-05-17,-86.0
Argentina,Total,country,2020-05-18,-73.0
Argentina,Total,country,2020-05-19,-72.0
Argentina,Total,country,2020-05-20,-66.0
Argentina,Total,country,2020-05-21,-67.0
Argentina,Total,country,2020-05-22,-72.0
Argentina,Total,country,2020-05-23,-84.0
Argentina,Total,country,2020-05-24,-87.0
Argentina,Total,country,2020-05-25,-86.0
Argentina,Total,country,2020-05-26,-73.0
Argentina,Total,country,2020-05-27,-65.0
Argentina,Total,country,2020-05-28,-67.0
Argentina,Total,country,2020-05-29,-72.0
Argentina,Total,country,2020-05-30,-85.0
Argentina,Total,country,2020-05-31,-88.0
Argentina,Total,country,2020-06-01,-74.0
Argentina,Total,country,2020-06-02,-72.0
Argentina,Total,country,2020-06-03,-65.0
Argentina,Total,country,2020-06-04,-67.0
Argentina,Total,country,2020-06-05,-71.0
Argentina,Total,country,2020-06-06,-83.0
Argentina,Total,country,2020-06-07,-84.0
Argentina,Total,country,2020-06-08,-71.0
Argentina,Total,country,2020-06-09,-69.0
Argentina,Total,country,2020-06-10,-62.0
Argentina,Total,country,2020-06-11,-63.0
Argentina,Total,country,2020-06-12,-69.0
Argentina,Total,country,2020-06-13,-81.0
Argentina,Total,country,2020-06-14,-84.0
Argentina,Total,country,2020-06-15,-82.0
Argentina,Total,country,2020-06-16,-68.0
Argentina,Total,country,2020-06-17,-62.0
Argentina,Total,country,2020-06-18,-63.0
Argentina,Total,country,2020-06-19,-68.0
Argentina,Total,country,2020-06-20,-81.0
Argentina,Total,country,2020-06-21,-84.0
Argentina,Total,country,2020-06-22,-70.0
Argentina,Total,country,2020-06-23,-69.0
Argentina,Total,country,2020-06-24,-60.0
Argentina,Total,country,2020-06-25,-63.0
Argentina,Total,country,2020-06-26,-67.0
Argentina,Total,country,2020-06-27,-80.0
Argentina,Total,country,2020-06-28,-83.0
Argentina,Total,country,2020-06-29,-67.0
Argentina,Total,country,2020-06-30,-63.0
Argentina,Total,country,2020-07-01,-65.0
Argentina,Total,country,2020-07-02,-68.0
Argentina,Total,country,2020-07-03,-71.0
Argentina,Total,country,2020-07-04,-84.0
Argentina,Total,country,2020-07-05,-85.0
Argentina,Total,country,2020-07-06,-71.0
Argentina,Total,country,2020-07-07,-67.0
Argentina,Total,country,2020-07-08,-57.99999999999999
Argentina,Total,country,2020-07-09,-75.0
Argentina,Total,country,2020-07-10,-80.0
Argentina,Total,country,2020-07-11,-83.0
Argentina,Total,country,2020-07-12,-85.0
Argentina,Total,country,2020-07-13,-70.0
Argentina,Total,country,2020-07-14,-69.0
Argentina,Total,country,2020-07-15,-60.0
Argentina,Total,country,2020-07-16,-63.0
Argentina,Total,country,2020-07-17,-69.0
Argentina,Total,country,2020-07-18,-81.0
Argentina,Total,country,2020-07-19,-82.0
Argentina,Total,country,2020-07-20,-68.0
Argentina,Total,country,2020-07-21,-65.0
Argentina,Total,country,2020-07-22,-56.00000000000001
Argentina,Total,country,2020-07-23,-60.0
Argentina,Total,country,2020-07-24,-65.0
Argentina,Total,country,2020-07-25,-78.0
Argentina,Total,country,2020-07-26,-81.0
Argentina,Total,country,2020-07-27,-66.0
Argentina,Total,country,2020-07-28,-63.0
Argentina,Total,country,2020-07-29,-55.00000000000001
Argentina,Total,country,2020-07-30,-59.0
Argentina,Total,country,2020-07-31,-66.0
Argentina,Total,country,2020-08-01,-78.0
Argentina,Total,country,2020-08-02,-80.0
Argentina,Total,country,2020-08-03,-64.0
Argentina,Total,country,2020-08-04,-62.0
Argentina,Total,country,2020-08-05,-53.0
Argentina,Total,country,2020-08-06,-56.99999999999999
Argentina,Total,country,2020-08-07,-65.0
Argentina,Total,country,2020-08-08,-78.0
Argentina,Total,country,2020-08-09,-80.0
Argentina,Total,country,2020-08-10,-63.0
Argentina,Total,country,2020-08-11,-62.0
Argentina,Total,country,2020-08-12,-51.0
Argentina,Total,country,2020-08-13,-55.00000000000001
Argentina,Total,country,2020-08-14,-61.0
Argentina,Total,country,2020-08-15,-74.0
Argentina,Total,country,2020-08-16,-76.0
Argentina,Total,country,2020-08-17,-74.0
Argentina,Total,country,2020-08-18,-60.0
Argentina,Total,country,2020-08-19,-52.0
Argentina,Total,country,2020-08-20,-55.00000000000001
Argentina,Total,country,2020-08-21,-70.0
Argentina,Total,country,2020-08-22,-75.0
Argentina,Total,country,2020-08-23,-76.0
Argentina,Total,country,2020-08-24,-61.0
Argentina,Total,country,2020-08-25,-60.0
Argentina,Total,country,2020-08-26,-51.0
Argentina,Total,country,2020-08-27,-54.0
Argentina,Total,country,2020-08-28,-65.0
Argentina,Total,country,2020-08-29,-78.0
Argentina,Total,country,2020-08-30,-75.0
Argentina,Total,country,2020-08-31,-61.0
Argentina,Total,country,2020-09-01,-59.0
Argentina,Total,country,2020-09-02,-52.0
Argentina,Total,country,2020-09-03,-53.0
Argentina,Total,country,2020-09-04,-57.99999999999999
Argentina,Total,country,2020-09-05,-72.0
Argentina,Total,country,2020-09-06,-74.0
Argentina,Total,country,2020-09-07,-60.0
Argentina,Total,country,2020-09-08,-57.99999999999999
Argentina,Total,country,2020-09-09,-49.0
Argentina,Total,country,2020-09-10,-51.0
Argentina,Total,country,2020-09-11,-56.99999999999999
Argentina,Total,country,2020-09-12,-71.0
Argentina,Total,country,2020-09-13,-70.0
Argentina,Total,country,2020-09-14,-59.0
Argentina,Total,country,2020-09-15,-56.99999999999999
Argentina,Total,country,2020-09-16,-47.0
Argentina,Total,country,2020-09-17,-50.0
Argentina,Total,country,2020-09-18,-56.00000000000001
Argentina,Total,country,2020-09-19,-68.0
Argentina,Total,country,2020-09-20,-69.0
Argentina,Total,country,2020-09-21,-57.99999999999999
Argentina,Total,country,2020-09-22,-56.00000000000001
Argentina,Total,country,2020-09-23,-45.0
Argentina,Total,country,2020-09-24,-50.0
Argentina,Total,country,2020-09-25,-56.99999999999999
Argentina,Total,country,2020-09-26,-74.0
Argentina,Total,country,2020-09-27,-72.0
Argentina,Total,country,2020-09-28,-59.0
Argentina,Total,country,2020-09-29,-54.0
Argentina,Total,country,2020-09-30,-45.0
Argentina,Total,country,2020-10-01,-56.99999999999999
Argentina,Total,country,2020-10-02,-52.0
Argentina,Total,country,2020-10-03,-67.0
Argentina,Total,country,2020-10-04,-67.0
Argentina,Total,country,2020-10-05,-56.99999999999999
Argentina,Total,country,2020-10-06,-54.0
Argentina,Total,country,2020-10-07,-41.0
Argentina,Total,country,2020-10-08,-44.0
Argentina,Total,country,2020-10-09,-49.0
Argentina,Total,country,2020-10-10,-64.0
Argentina,Total,country,2020-10-11,-65.0
Argentina,Total,country,2020-10-12,-60.0
Argentina,Total,country,2020-10-13,-51.0
Argentina,Total,country,2020-10-14,-41.0
Argentina,Total,country,2020-10-15,-42.0
Argentina,Total,country,2020-10-16,-50.0
Argentina,Total,country,2020-10-17,-63.0
Argentina,Total,country,2020-10-18,-60.0
Argentina,Total,country,2020-10-19,-51.0
Argentina,Total,country,2020-10-20,-54.0
Argentina,Total,country,2020-10-21,-43.0
Argentina,Total,country,2020-10-22,-47.0
Argentina,Total,country,2020-10-23,-51.0
Argentina,Total,country,2020-10-24,-66.0
Argentina,Total,country,2020-10-25,-68.0
Argentina,Total,country,2020-10-26,-54.0
Argentina,Total,country,2020-10-27,-51.0
Argentina,Total,country,2020-10-28,-40.0
Argentina,Total,country,2020-10-29,-40.0
Argentina,Total,country,2020-10-30,-48.0
Argentina,Total,country,2020-10-31,-60.0
Argentina,Total,country,2020-11-01,-56.00000000000001
Argentina,Total,country,2020-11-02,-47.0
Argentina,Total,country,2020-11-03,-50.0
Argentina,Total,country,2020-11-04,-38.0
Argentina,Total,country,2020-11-05,-39.0
Argentina,Total,country,2020-11-06,-45.0
Argentina,Total,country,2020-11-07,-57.99999999999999
Argentina,Total,country,2020-11-08,-52.0
Argentina,Total,country,2020-11-09,-41.0
Argentina,Total,country,2020-11-10,-47.0
Argentina,Total,country,2020-11-11,-34.0
Argentina,Total,country,2020-11-12,-36.0
Argentina,Total,country,2020-11-13,-44.0
Argentina,Total,country,2020-11-14,-57.99999999999999
Argentina,Total,country,2020-11-15,-53.0
Argentina,Total,country,2020-11-16,-44.0
Argentina,Total,country,2020-11-17,-44.0
Argentina,Total,country,2020-11-18,-35.0
Argentina,Total,country,2020-11-19,-32.0
Argentina,Total,country,2020-11-20,-35.0
Argentina,Total,country,2020-11-21,-49.0
Argentina,Total,country,2020-11-22,-46.0
Argentina,Total,country,2020-11-23,-39.0
Argentina,Total,country,2020-11-24,-34.0
Argentina,Total,country,2020-11-25,-34.0
Argentina,Total,country,2020-11-26,-33.0
Argentina,Total,country,2020-11-27,-40.0
Argentina,Total,country,2020-11-28,-56.99999999999999
Argentina,Total,country,2020-11-29,-50.0
Argentina,Total,country,2020-11-30,-40.0
Argentina,Total,country,2020-12-01,-38.0
Argentina,Total,country,2020-12-02,-23.0
Argentina,Total,country,2020-12-03,-24.0
Argentina,Total,country,2020-12-04,-21.0
Argentina,Total,country,2020-12-05,-28.000000000000004
Argentina,Total,country,2020-12-06,-34.0
Argentina,Total,country,2020-12-07,-31.0
Argentina,Total,country,2020-12-08,-20.0
Argentina,Total,country,2020-12-09,0.0
Argentina,Total,country,2020-12-10,-20.0
Argentina,Total,country,2020-12-11,-32.0
Argentina,Total,country,2020-12-12,-44.0
Argentina,Total,country,2020-12-13,-38.0
Argentina,Total,country,2020-12-14,-28.000000000000004
Argentina,Total,country,2020-12-15,-28.000000000000004
Argentina,Total,country,2020-12-16,-13.0
Argentina,Total,country,2020-12-17,-15.0
Argentina,Total,country,2020-12-18,-24.0
Argentina,Total,country,2020-12-19,-37.0
Argentina,Total,country,2020-12-20,-30.0
Argentina,Total,country,2020-12-21,-21.0
Argentina,Total,country,2020-12-22,-16.0
Argentina,Total,country,2020-12-23,14.000000000000002
Argentina,Total,country,2020-12-24,-14.000000000000002
Argentina,Total,country,2020-12-25,-50.0
Argentina,Total,country,2020-12-26,-44.0
Argentina,Total,country,2020-12-27,-27.0
Argentina,Total,country,2020-12-28,-19.0
Argentina,Total,country,2020-12-29,-17.0
Argentina,Total,country,2020-12-30,21.0
Argentina,Total,country,2020-12-31,2.0
Argentina,Total,country,2021-01-01,-48.0
Argentina,Total,country,2021-01-02,-46.0
Argentina,Total,country,2021-01-03,-19.0
Argentina,Total,country,2021-01-04,-14.000000000000002
Argentina,Total,country,2021-01-05,-26.0
Argentina,Total,country,2021-01-06,-16.0
Argentina,Total,country,2021-01-07,-17.0
Argentina,Total,country,2021-01-08,-23.0
Argentina,Total,country,2021-01-09,-38.0
Argentina,Total,country,2021-01-10,-27.0
Argentina,Total,country,2021-01-11,-20.0
Argentina,Total,country,2021-01-12,-28.999999999999996
Argentina,Total,country,2021-01-13,-13.0
Argentina,Total,country,2021-01-14,-11.0
Argentina,Total,country,2021-01-15,-20.0
Argentina,Total,country,2021-01-16,-33.0
Argentina,Total,country,2021-01-17,-20.0
Argentina,Total,country,2021-01-18,-16.0
Argentina,Total,country,2021-01-19,-27.0
Argentina,Total,country,2021-01-20,-9.0
Argentina,Total,country,2021-01-21,-13.0
Argentina,Total,country,2021-01-22,-21.0
Argentina,Total,country,2021-01-23,-31.0
Argentina,Total,country,2021-01-24,-22.0
Argentina,Total,country,2021-01-25,-7.000000000000001
Argentina,Total,country,2021-01-26,-26.0
Argentina,Total,country,2021-01-27,-14.000000000000002
Argentina,Total,country,2021-01-28,-15.0
Argentina,Total,country,2021-01-29,-26.0
Argentina,Total,country,2021-01-30,-32.0
Argentina,Total,country,2021-01-31,-18.0
Argentina,Total,country,2021-02-01,-11.0
Argentina,Total,country,2021-02-02,-28.000000000000004
Argentina,Total,country,2021-02-03,-15.0
Argentina,Total,country,2021-02-04,-15.0
Argentina,Total,country,2021-02-05,-23.0
Argentina,Total,country,2021-02-06,-31.0
Argentina,Total,country,2021-02-07,-18.0
Argentina,Total,country,2021-02-08,-7.000000000000001
Argentina,Total,country,2021-02-09,-26.0
Argentina,Total,country,2021-02-10,-9.0
Argentina,Total,country,2021-02-11,-10.0
Argentina,Total,country,2021-02-12,-10.0
Argentina,Total,country,2021-02-13,-11.0
Argentina,Total,country,2021-02-14,-22.0
Argentina,Total,country,2021-02-15,-14.000000000000002
